订单号,商品编码   ,商品名称                 ,销售数量,应收金额 ,实收金额
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,12.8 ,12.8
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,6   ,81   ,59.4
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,13.5 ,13.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,13.5 ,13.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,3   ,40.5 ,40.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,13.5 ,13.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,10  ,135  ,94.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,2   ,27   ,27
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,6   ,81   ,67.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,6   ,81   ,67.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,13.5 ,13.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,6   ,81   ,67.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,13.5 ,11.88
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,2   ,27   ,27
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,13.5 ,13.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,2   ,27   ,27
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,13.5 ,13.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,6   ,81   ,67.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,13.5 ,13.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,13.5 ,13.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,5   ,67.5 ,54
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,13.5 ,13.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,6   ,69   ,57.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,6   ,69   ,57.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,6   ,69   ,57.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,11.5 ,11.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,11.5 ,11.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,11.5 ,11.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,11.5 ,11.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,6   ,69   ,57.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,2   ,23   ,16.1
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,6   ,69   ,57.48
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,1   ,11.5 ,11.5
1  ,865425 ,G苯磺酸氨氯地平片(6盒/疗程)     ,6   ,69   ,57.5
1  ,865443 ,复方罗布麻片               ,2   ,10   ,8.8
1  ,865443 ,复方罗布麻片               ,0   ,0    ,0
1  ,865443 ,复方罗布麻片               ,3   ,15   ,13.2
1  ,865443 ,复方罗布麻片               ,2   ,10   ,10
1  ,865443 ,复方罗布麻片               ,20  ,100  ,100
1  ,865443 ,复方罗布麻片               ,5   ,     ,22
1  ,865443 ,复方罗布麻片               ,2   ,10   ,8.8
1  ,865443 ,复方罗布麻片               ,2   ,10   ,10
1  ,865443 ,复方罗布麻片               ,1   ,5    ,4.4
1  ,865443 ,复方罗布麻片               ,4   ,20   ,17.6
1  ,865443 ,复方罗布麻片               ,1   ,5    ,4.4
1  ,865443 ,复方罗布麻片               ,2   ,10   ,8.8
1  ,865443 ,复方罗布麻片               ,2   ,10   ,10
1  ,865443 ,复方罗布麻片               ,2   ,10   ,8.8
1  ,865443 ,复方罗布麻片               ,1   ,5    ,5
1  ,865443 ,复方罗布麻片               ,1   ,5    ,5
1  ,865443 ,复方罗布麻片               ,1   ,5    ,5
1  ,865443 ,复方罗布麻片               ,1   ,5    ,5
1  ,865443 ,复方罗布麻片               ,1   ,5    ,5
1  ,865443 ,复方罗布麻片               ,2   ,10   ,10
1  ,865443 ,复方罗布麻片               ,2   ,10   ,8.8
1  ,865443 ,复方罗布麻片               ,4   ,20   ,17.6
1  ,865443 ,复方罗布麻片               ,4   ,20   ,17.6
1  ,865443 ,复方罗布麻片               ,3   ,     ,15
1  ,865443 ,复方罗布麻片               ,2   ,10   ,10
1  ,865443 ,复方罗布麻片               ,2   ,10   ,10
1  ,865443 ,复方罗布麻片               ,5   ,25   ,22
1  ,865443 ,复方罗布麻片               ,4   ,20   ,17.6
1  ,865443 ,复方罗布麻片               ,2   ,10   ,8.8
1  ,865443 ,复方罗布麻片               ,3   ,15   ,13.2
1  ,865443 ,复方罗布麻片               ,1   ,4.3  ,3.78
1  ,865443 ,复方罗布麻片               ,10  ,43   ,41.97
1  ,865443 ,复方罗布麻片               ,5   ,21.5 ,18.92
1  ,865443 ,复方罗布麻片               ,2   ,8.6  ,7.57
1  ,865443 ,复方罗布麻片               ,2   ,8.6  ,7.8
1  ,865443 ,复方罗布麻片               ,1   ,4.3  ,3.9
1  ,865443 ,复方罗布麻片               ,2   ,8.6  ,4.8
1  ,865443 ,复方罗布麻片               ,2   ,8.6  ,7.56
1  ,865443 ,复方罗布麻片               ,2   ,8.6  ,7.57
1  ,865443 ,复方罗布麻片               ,2   ,8.6  ,7.57
1  ,865443 ,复方罗布麻片               ,3   ,12.9 ,12.1
1  ,865443 ,复方罗布麻片               ,2   ,8.6  ,7.57
1  ,866407 ,x阿司匹林                ,5   ,140  ,140
1  ,866407 ,x阿司匹林                ,1   ,28   ,28
1  ,866407 ,x阿司匹林                ,2   ,56   ,56
1  ,866407 ,x阿司匹林                ,2   ,     ,56
1  ,866407 ,x阿司匹林                ,1   ,28   ,28
1  ,866407 ,x阿司匹林                ,1   ,28   ,28
1  ,866407 ,x阿司匹林                ,1   ,28   ,28
1  ,866407 ,x阿司匹林                ,1   ,28   ,28
1  ,866407 ,x阿司匹林                ,1   ,28   ,27.44
1  ,866407 ,x阿司匹林                ,2   ,56   ,56
1  ,866407 ,x阿司匹林                ,3   ,84   ,84
1  ,866407 ,x阿司匹林                ,1   ,28   ,28
1  ,866407 ,x阿司匹林                ,1   ,28   ,28
1  ,866407 ,x阿司匹林                ,1   ,28   ,28
1  ,866407 ,x阿司匹林                ,1   ,28   ,27.44
1  ,866407 ,x阿司匹林                ,1   ,28   ,28
1  ,866407 ,x阿司匹林                ,3   ,84   ,82.32
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.5
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.5
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.5
1  ,866634 ,硝苯地平控释片(欣然)          ,12  ,222  ,185
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.5
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.5
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.5
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.5
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.5
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.5
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,83.5
1  ,866634 ,硝苯地平控释片(欣然)          ,2   ,37   ,32.56
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.51
1  ,866634 ,硝苯地平控释片(欣然)          ,1   ,18.5 ,16.7
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.5
1  ,866634 ,硝苯地平控释片(欣然)          ,2   ,37   ,33.4
1  ,866634 ,硝苯地平控释片(欣然)          ,8   ,148  ,123.33
1  ,866634 ,硝苯地平控释片(欣然)          ,1   ,18.5 ,16.7
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.46
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.5
1  ,866634 ,硝苯地平控释片(欣然)          ,3   ,55.5 ,50.1
1  ,866634 ,硝苯地平控释片(欣然)          ,    ,18.5 ,16.7
1  ,866634 ,硝苯地平控释片(欣然)          ,2   ,37   ,33.4
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,83.5
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.5
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.5
1  ,866634 ,硝苯地平控释片(欣然)          ,2   ,37   ,33.4
1  ,866634 ,硝苯地平控释片(欣然)          ,1   ,18.5 ,16.7
1  ,866634 ,硝苯地平控释片(欣然)          ,6   ,111  ,92.5
1  ,866851 ,缬沙坦分散片(易达乐)          ,1   ,26   ,23
1  ,866851 ,缬沙坦分散片(易达乐)          ,1   ,26   ,26
1  ,866851 ,缬沙坦分散片(易达乐)          ,1   ,27   ,27
1  ,866851 ,缬沙坦分散片(易达乐)          ,20  ,540  ,540
1  ,866851 ,缬沙坦分散片(易达乐)          ,2   ,54   ,54
1  ,866851 ,缬沙坦分散片(易达乐)          ,2   ,54   ,54
1  ,866851 ,缬沙坦分散片(易达乐)          ,1   ,27   ,27
1  ,866851 ,缬沙坦分散片(易达乐)          ,2   ,54   ,54
1  ,866851 ,缬沙坦分散片(易达乐)          ,1   ,27   ,23.76
1  ,866851 ,缬沙坦分散片(易达乐)          ,3   ,81   ,71.28
1  ,866851 ,缬沙坦分散片(易达乐)          ,2   ,54   ,47.52
1  ,866851 ,缬沙坦分散片(易达乐)          ,4   ,116  ,102.08
1  ,866851 ,缬沙坦分散片(易达乐)          ,1   ,29   ,26
1  ,866851 ,缬沙坦分散片(易达乐)          ,1   ,29   ,29
1  ,866851 ,缬沙坦分散片(易达乐)          ,2   ,58   ,58
1  ,866851 ,缬沙坦分散片(易达乐)          ,1   ,29   ,29
1  ,866851 ,缬沙坦分散片(易达乐)          ,2   ,58   ,58
1  ,866851 ,缬沙坦分散片(易达乐)          ,    ,87   ,87
1  ,866851 ,缬沙坦分散片(易达乐)          ,3   ,87   ,87
1  ,866851 ,缬沙坦分散片(易达乐)          ,4   ,116  ,102.08
1  ,866851 ,缬沙坦分散片(易达乐)          ,1   ,29   ,29
1  ,866851 ,缬沙坦分散片(易达乐)          ,2   ,58   ,51.04
1  ,866851 ,缬沙坦分散片(易达乐)          ,2   ,58   ,51.04
1  ,867062 ,苯磺酸氨氯地平片(兰迪)         ,10  ,198  ,145
1  ,867062 ,苯磺酸氨氯地平片(兰迪)         ,2   ,39.6 ,34.85
1  ,867128 ,氨氯地平阿托伐他汀钙片(多达一)     ,2   ,139.6,122.85
1  ,867128 ,氨氯地平阿托伐他汀钙片(多达一)     ,1   ,69.8 ,69.8
1  ,867128 ,氨氯地平阿托伐他汀钙片(多达一)     ,2   ,139.6,122.85
1  ,867128 ,氨氯地平阿托伐他汀钙片(多达一)     ,3   ,209.4,184.27
1  ,867128 ,氨氯地平阿托伐他汀钙片(多达一)     ,1   ,69.8 ,69.8
1  ,867128 ,氨氯地平阿托伐他汀钙片(多达一)     ,4   ,279.2,279.2
1  ,867128 ,氨氯地平阿托伐他汀钙片(多达一)     ,1   ,69.8 ,66.8
1  ,867128 ,氨氯地平阿托伐他汀钙片(多达一)     ,1   ,69.8 ,69.8
1  ,867128 ,氨氯地平阿托伐他汀钙片(多达一)     ,5   ,349  ,349
1  ,867128 ,氨氯地平阿托伐他汀钙片(多达一)     ,1   ,69.8 ,61.42
1  ,867128 ,氨氯地平阿托伐他汀钙片(多达一)     ,5   ,349  ,349
1  ,867128 ,氨氯地平阿托伐他汀钙片(多达一)     ,4   ,279.2,279.2
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,    ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,3   ,58.2 ,52.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,38.8
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.07
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,77.6 ,70
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,77.6 ,68.28
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,77.6 ,70
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,77.6 ,70
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,77.6 ,70
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,10  ,194  ,175
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,5   ,97   ,87.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,    ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.07
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,8   ,155.2,140
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.07
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.07
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,3   ,58.2 ,51.22
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,5   ,97   ,87.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,77.6 ,70
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,3   ,58.2 ,51.22
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.07
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,    ,58.2 ,58.2
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,77.6 ,70
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,77.6 ,70
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.07
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,3   ,58.2 ,52.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,77.6 ,70
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,77.6 ,68.29
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,38.8
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,5   ,97   ,87.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,10  ,194  ,175
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,    ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.07
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,77.6 ,70
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,3   ,58.2 ,52.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,77.6 ,68.29
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,6   ,116.4,102.43
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,3   ,58.2 ,51.21
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,14  ,271.6,245
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,77.6 ,70
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.07
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,    ,97   ,87.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.07
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,3   ,58.2 ,51.22
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,77.6 ,70
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,10  ,194  ,175
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,5   ,97   ,87.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,19.4
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,    ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,34.14
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.07
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,3   ,58.2 ,52.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,38.8 ,35
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,19.4 ,17.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,17.9 ,15.8
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,17.9 ,15.75
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,71.6 ,67.4
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,0   ,0    ,0
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,3   ,53.7 ,47.4
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,3   ,53.7 ,47.4
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,10  ,179  ,158
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,    ,17.9 ,15.75
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,17.9 ,15.75
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,17.9 ,15.75
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,6   ,107.4,94.51
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,5   ,89.5 ,78.76
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,17.9 ,15.8
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,5   ,89.5 ,79
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,71.6 ,63.2
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,4   ,71.6 ,63.2
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,    ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,17.9 ,15.8
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.5
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,3   ,53.7 ,47.4
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,35.8
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,1   ,17.9 ,15.8
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,27.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,3   ,53.7 ,41.4
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,27.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,5   ,89.5 ,81.3
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,27.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,27.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,27.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,2   ,35.8 ,31.6
1  ,867485 ,G琥珀酸美托洛尔缓释片(倍他乐克)    ,    ,35.8 ,31.6
1  ,867642 ,心痛定                  ,3   ,179.4,175.81
